replicas,requests,interval,availability_percent,total_requests,satisfied_requests,mean_latency,median_latency,std_latency,p95_latency
19,100,200,3.0,100,3,0.1847025156021118,0.1847025156021118,0.022194024663654666,0.19882670640945432
19,100,200,3.0,100,3,0.1677359342575073,0.1677359342575073,0.051608816001589744,0.20057958364486692
19,100,200,5.0,100,5,0.20383922259012852,0.208094835281372,0.016252001636046124,0.21659550666809074
19,100,200,5.0,100,5,0.15967941284179682,0.1586570739746093,0.03260623100723519,0.19986557960510248
19,100,200,5.0,100,5,0.1847025156021118,0.1847025156021118,0.022194024663654666,0.19882670640945432
19,100,200,5.0,100,5,0.1677359342575073,0.1677359342575073,0.051608816001589744,0.20057958364486692
19,100,200,2.0,100,2,0.20383922259012852,0.208094835281372,0.016252001636046124,0.21659550666809074
19,100,200,2.0,100,2,0.15967941284179682,0.1586570739746093,0.03260623100723519,0.19986557960510248
19,100,200,2.0,100,2,0.1847025156021118,0.1847025156021118,0.022194024663654666,0.19882670640945432
19,100,200,2.0,100,2,0.1677359342575073,0.1677359342575073,0.051608816001589744,0.20057958364486692
19,100,200,2.0,100,2,0.20383922259012852,0.208094835281372,0.016252001636046124,0.21659550666809074
19,100,200,2.0,100,2,0.15967941284179682,0.1586570739746093,0.03260623100723519,0.19986557960510248
19,100,200,2.0,100,2,0.1847025156021118,0.1847025156021118,0.022194024663654666,0.19882670640945432
19,100,200,2.0,100,2,0.1677359342575073,0.1677359342575073,0.051608816001589744,0.20057958364486692
19,100,500,98.0,100,98,0.20456609677295295,0.1931124925613403,0.03969002530708243,0.2763284683227538
19,100,500,98.0,100,98,0.2208847391362093,0.20878994464874265,0.04877801379569365,0.3033002138137817
19,100,500,98.0,100,98,0.2264289855957031,0.2264289855957031,,0.2264289855957031
19,100,500,98.0,100,98,0.20527023016804397,0.1920680999755859,0.05111735762854545,0.29470956325530995
19,100,500,98.0,100,98,0.20456609677295295,0.1931124925613403,0.03969002530708243,0.2763284683227538
19,100,500,98.0,100,98,0.2208847391362093,0.20878994464874265,0.04877801379569365,0.3033002138137817
19,100,500,98.0,100,98,0.2264289855957031,0.2264289855957031,,0.2264289855957031
19,100,500,98.0,100,98,0.20527023016804397,0.1920680999755859,0.05111735762854545,0.29470956325530995
19,100,500,1.0,100,1,0.20456609677295295,0.1931124925613403,0.03969002530708243,0.2763284683227538
19,100,500,1.0,100,1,0.2208847391362093,0.20878994464874265,0.04877801379569365,0.3033002138137817
19,100,500,1.0,100,1,0.2264289855957031,0.2264289855957031,,0.2264289855957031
19,100,500,1.0,100,1,0.20527023016804397,0.1920680999755859,0.05111735762854545,0.29470956325530995
19,100,500,99.0,100,99,0.20456609677295295,0.1931124925613403,0.03969002530708243,0.2763284683227538
19,100,500,99.0,100,99,0.2208847391362093,0.20878994464874265,0.04877801379569365,0.3033002138137817
19,100,500,99.0,100,99,0.2264289855957031,0.2264289855957031,,0.2264289855957031
19,100,500,99.0,100,99,0.20527023016804397,0.1920680999755859,0.05111735762854545,0.29470956325530995
19,10,1000,100.0,10,10,0.2924738168716431,0.25231754779815674,0.1129389573832996,0.46294631958007776
19,10,1000,100.0,10,10,0.3185368299484253,0.27120196819305414,0.13286340265984323,0.5592437386512754
19,10,1000,100.0,10,10,0.4067599773406982,0.4067599773406982,,0.4067599773406982
19,10,1000,100.0,10,10,0.29225027561187744,0.2648814916610718,0.09236415118386855,0.4368725776672361
19,10,1000,100.0,10,10,0.2924738168716431,0.25231754779815674,0.1129389573832996,0.46294631958007776
19,10,1000,100.0,10,10,0.3185368299484253,0.27120196819305414,0.13286340265984323,0.5592437386512754
19,10,1000,100.0,10,10,0.4067599773406982,0.4067599773406982,,0.4067599773406982
19,10,1000,100.0,10,10,0.29225027561187744,0.2648814916610718,0.09236415118386855,0.4368725776672361
19,10,1000,10.0,10,1,0.2924738168716431,0.25231754779815674,0.1129389573832996,0.46294631958007776
19,10,1000,10.0,10,1,0.3185368299484253,0.27120196819305414,0.13286340265984323,0.5592437386512754
19,10,1000,10.0,10,1,0.4067599773406982,0.4067599773406982,,0.4067599773406982
19,10,1000,10.0,10,1,0.29225027561187744,0.2648814916610718,0.09236415118386855,0.4368725776672361
19,10,1000,100.0,10,10,0.2924738168716431,0.25231754779815674,0.1129389573832996,0.46294631958007776
19,10,1000,100.0,10,10,0.3185368299484253,0.27120196819305414,0.13286340265984323,0.5592437386512754
19,10,1000,100.0,10,10,0.4067599773406982,0.4067599773406982,,0.4067599773406982
19,10,1000,100.0,10,10,0.29225027561187744,0.2648814916610718,0.09236415118386855,0.4368725776672361
19,10,200,10.0,10,1,0.2851450443267822,0.2851450443267822,,0.2851450443267822
19,10,200,10.0,10,1,0.2666246096293131,0.188486099243164,0.18994216417886997,0.4537042140960693
19,10,200,10.0,10,1,0.509984016418457,0.509984016418457,,0.509984016418457
19,10,200,10.0,10,1,0.26022589206695557,0.26022589206695557,0.08090155006623727,0.311711323261261
19,10,200,30.0,10,3,0.2851450443267822,0.2851450443267822,,0.2851450443267822
19,10,200,30.0,10,3,0.2666246096293131,0.188486099243164,0.18994216417886997,0.4537042140960693
19,10,200,30.0,10,3,0.509984016418457,0.509984016418457,,0.509984016418457
19,10,200,30.0,10,3,0.26022589206695557,0.26022589206695557,0.08090155006623727,0.311711323261261
19,10,200,10.0,10,1,0.2851450443267822,0.2851450443267822,,0.2851450443267822
19,10,200,10.0,10,1,0.2666246096293131,0.188486099243164,0.18994216417886997,0.4537042140960693
19,10,200,10.0,10,1,0.509984016418457,0.509984016418457,,0.509984016418457
19,10,200,10.0,10,1,0.26022589206695557,0.26022589206695557,0.08090155006623727,0.311711323261261
19,10,200,20.0,10,2,0.2851450443267822,0.2851450443267822,,0.2851450443267822
19,10,200,20.0,10,2,0.2666246096293131,0.188486099243164,0.18994216417886997,0.4537042140960693
19,10,200,20.0,10,2,0.509984016418457,0.509984016418457,,0.509984016418457
19,10,200,20.0,10,2,0.26022589206695557,0.26022589206695557,0.08090155006623727,0.311711323261261
19,10,50,10.0,10,1,1.4973080158233645,1.4973080158233645,,1.4973080158233645
19,10,50,10.0,10,1,1.0316309928894043,1.0316309928894043,,1.0316309928894043
19,10,50,10.0,10,1,1.647991180419922,1.647991180419922,,1.647991180419922
19,10,50,10.0,10,1,0.8523581027984619,0.8523581027984619,,0.8523581027984619
19,10,50,10.0,10,1,1.4973080158233645,1.4973080158233645,,1.4973080158233645
19,10,50,10.0,10,1,1.0316309928894043,1.0316309928894043,,1.0316309928894043
19,10,50,10.0,10,1,1.647991180419922,1.647991180419922,,1.647991180419922
19,10,50,10.0,10,1,0.8523581027984619,0.8523581027984619,,0.8523581027984619
19,10,50,10.0,10,1,1.4973080158233645,1.4973080158233645,,1.4973080158233645
19,10,50,10.0,10,1,1.0316309928894043,1.0316309928894043,,1.0316309928894043
19,10,50,10.0,10,1,1.647991180419922,1.647991180419922,,1.647991180419922
19,10,50,10.0,10,1,0.8523581027984619,0.8523581027984619,,0.8523581027984619
19,10,50,10.0,10,1,1.4973080158233645,1.4973080158233645,,1.4973080158233645
19,10,50,10.0,10,1,1.0316309928894043,1.0316309928894043,,1.0316309928894043
19,10,50,10.0,10,1,1.647991180419922,1.647991180419922,,1.647991180419922
19,10,50,10.0,10,1,0.8523581027984619,0.8523581027984619,,0.8523581027984619
19,10,500,90.0,10,9,0.2579034169514974,0.2657310962677002,0.05447378413162065,0.31633515357971187
19,10,500,90.0,10,9,0.2540669971042209,0.2592790126800537,0.08858596701302086,0.3740066528320312
19,10,500,90.0,10,9,0.3049681186676025,0.3049681186676025,,0.3049681186676025
19,10,500,90.0,10,9,0.22781448894076872,0.2383451461791992,0.0493982345085726,0.26871533393859864
19,10,500,90.0,10,9,0.2579034169514974,0.2657310962677002,0.05447378413162065,0.31633515357971187
19,10,500,90.0,10,9,0.2540669971042209,0.2592790126800537,0.08858596701302086,0.3740066528320312
19,10,500,90.0,10,9,0.3049681186676025,0.3049681186676025,,0.3049681186676025
19,10,500,90.0,10,9,0.22781448894076872,0.2383451461791992,0.0493982345085726,0.26871533393859864
19,10,500,10.0,10,1,0.2579034169514974,0.2657310962677002,0.05447378413162065,0.31633515357971187
19,10,500,10.0,10,1,0.2540669971042209,0.2592790126800537,0.08858596701302086,0.3740066528320312
19,10,500,10.0,10,1,0.3049681186676025,0.3049681186676025,,0.3049681186676025
19,10,500,10.0,10,1,0.22781448894076872,0.2383451461791992,0.0493982345085726,0.26871533393859864
19,10,500,90.0,10,9,0.2579034169514974,0.2657310962677002,0.05447378413162065,0.31633515357971187
19,10,500,90.0,10,9,0.2540669971042209,0.2592790126800537,0.08858596701302086,0.3740066528320312
19,10,500,90.0,10,9,0.3049681186676025,0.3049681186676025,,0.3049681186676025
19,10,500,90.0,10,9,0.22781448894076872,0.2383451461791992,0.0493982345085726,0.26871533393859864
19,1,1000,100.0,1,1,0.6015291213989258,0.6015291213989258,,0.6015291213989258
19,1,1000,100.0,1,1,0.5195817947387695,0.5195817947387695,,0.5195817947387695
19,1,1000,100.0,1,1,1.1112730503082275,1.1112730503082275,,1.1112730503082275
19,1,1000,100.0,1,1,0.5737199783325195,0.5737199783325195,,0.5737199783325195
19,1,1000,100.0,1,1,0.6015291213989258,0.6015291213989258,,0.6015291213989258
19,1,1000,100.0,1,1,0.5195817947387695,0.5195817947387695,,0.5195817947387695
19,1,1000,100.0,1,1,1.1112730503082275,1.1112730503082275,,1.1112730503082275
19,1,1000,100.0,1,1,0.5737199783325195,0.5737199783325195,,0.5737199783325195
19,1,1000,100.0,1,1,0.6015291213989258,0.6015291213989258,,0.6015291213989258
19,1,1000,100.0,1,1,0.5195817947387695,0.5195817947387695,,0.5195817947387695
19,1,1000,100.0,1,1,1.1112730503082275,1.1112730503082275,,1.1112730503082275
19,1,1000,100.0,1,1,0.5737199783325195,0.5737199783325195,,0.5737199783325195
19,1,1000,100.0,1,1,0.6015291213989258,0.6015291213989258,,0.6015291213989258
19,1,1000,100.0,1,1,0.5195817947387695,0.5195817947387695,,0.5195817947387695
19,1,1000,100.0,1,1,1.1112730503082275,1.1112730503082275,,1.1112730503082275
19,1,1000,100.0,1,1,0.5737199783325195,0.5737199783325195,,0.5737199783325195
19,1,200,100.0,1,1,0.5676219463348389,0.5676219463348389,,0.5676219463348389
19,1,200,100.0,1,1,0.5661020278930664,0.5661020278930664,,0.5661020278930664
19,1,200,100.0,1,1,1.338763952255249,1.338763952255249,,1.338763952255249
19,1,200,100.0,1,1,0.6547131538391113,0.6547131538391113,,0.6547131538391113
19,1,200,100.0,1,1,0.5676219463348389,0.5676219463348389,,0.5676219463348389
19,1,200,100.0,1,1,0.5661020278930664,0.5661020278930664,,0.5661020278930664
19,1,200,100.0,1,1,1.338763952255249,1.338763952255249,,1.338763952255249
19,1,200,100.0,1,1,0.6547131538391113,0.6547131538391113,,0.6547131538391113
19,1,200,100.0,1,1,0.5676219463348389,0.5676219463348389,,0.5676219463348389
19,1,200,100.0,1,1,0.5661020278930664,0.5661020278930664,,0.5661020278930664
19,1,200,100.0,1,1,1.338763952255249,1.338763952255249,,1.338763952255249
19,1,200,100.0,1,1,0.6547131538391113,0.6547131538391113,,0.6547131538391113
19,1,200,100.0,1,1,0.5676219463348389,0.5676219463348389,,0.5676219463348389
19,1,200,100.0,1,1,0.5661020278930664,0.5661020278930664,,0.5661020278930664
19,1,200,100.0,1,1,1.338763952255249,1.338763952255249,,1.338763952255249
19,1,200,100.0,1,1,0.6547131538391113,0.6547131538391113,,0.6547131538391113
19,1,50,100.0,1,1,0.7216010093688965,0.7216010093688965,,0.7216010093688965
19,1,50,100.0,1,1,0.5598211288452148,0.5598211288452148,,0.5598211288452148
19,1,50,100.0,1,1,1.5285239219665527,1.5285239219665527,,1.5285239219665527
19,1,50,100.0,1,1,0.6339080333709717,0.6339080333709717,,0.6339080333709717
19,1,50,100.0,1,1,0.7216010093688965,0.7216010093688965,,0.7216010093688965
19,1,50,100.0,1,1,0.5598211288452148,0.5598211288452148,,0.5598211288452148
19,1,50,100.0,1,1,1.5285239219665527,1.5285239219665527,,1.5285239219665527
19,1,50,100.0,1,1,0.6339080333709717,0.6339080333709717,,0.6339080333709717
19,1,50,100.0,1,1,0.7216010093688965,0.7216010093688965,,0.7216010093688965
19,1,50,100.0,1,1,0.5598211288452148,0.5598211288452148,,0.5598211288452148
19,1,50,100.0,1,1,1.5285239219665527,1.5285239219665527,,1.5285239219665527
19,1,50,100.0,1,1,0.6339080333709717,0.6339080333709717,,0.6339080333709717
19,1,50,100.0,1,1,0.7216010093688965,0.7216010093688965,,0.7216010093688965
19,1,50,100.0,1,1,0.5598211288452148,0.5598211288452148,,0.5598211288452148
19,1,50,100.0,1,1,1.5285239219665527,1.5285239219665527,,1.5285239219665527
19,1,50,100.0,1,1,0.6339080333709717,0.6339080333709717,,0.6339080333709717
19,1,500,100.0,1,1,0.619178056716919,0.619178056716919,,0.619178056716919
19,1,500,100.0,1,1,0.6482040882110596,0.6482040882110596,,0.6482040882110596
19,1,500,100.0,1,1,1.072170972824097,1.072170972824097,,1.072170972824097
19,1,500,100.0,1,1,0.578341007232666,0.578341007232666,,0.578341007232666
19,1,500,100.0,1,1,0.619178056716919,0.619178056716919,,0.619178056716919
19,1,500,100.0,1,1,0.6482040882110596,0.6482040882110596,,0.6482040882110596
19,1,500,100.0,1,1,1.072170972824097,1.072170972824097,,1.072170972824097
19,1,500,100.0,1,1,0.578341007232666,0.578341007232666,,0.578341007232666
19,1,500,100.0,1,1,0.619178056716919,0.619178056716919,,0.619178056716919
19,1,500,100.0,1,1,0.6482040882110596,0.6482040882110596,,0.6482040882110596
19,1,500,100.0,1,1,1.072170972824097,1.072170972824097,,1.072170972824097
19,1,500,100.0,1,1,0.578341007232666,0.578341007232666,,0.578341007232666
19,1,500,100.0,1,1,0.619178056716919,0.619178056716919,,0.619178056716919
19,1,500,100.0,1,1,0.6482040882110596,0.6482040882110596,,0.6482040882110596
19,1,500,100.0,1,1,1.072170972824097,1.072170972824097,,1.072170972824097
19,1,500,100.0,1,1,0.578341007232666,0.578341007232666,,0.578341007232666
31,1000,1000,99.5,1000,995,0.36415017453869386,0.3482160568237304,0.06039756450434888,0.4709515571594238
31,1000,1000,99.5,1000,995,0.549299955368042,0.549299955368042,0.012300810618995489,0.5571281433105468
31,1000,1000,99.5,1000,995,0.5175500710805258,0.4860780239105224,0.14945427799095223,0.7715194940567015
31,1000,1000,99.5,1000,995,0.3400580883026123,0.3400580883026123,0.04097685199623161,0.3661355972290039
31,1000,1000,3.076923076923077,65,2,0.36415017453869386,0.3482160568237304,0.06039756450434888,0.4709515571594238
31,1000,1000,3.076923076923077,65,2,0.549299955368042,0.549299955368042,0.012300810618995489,0.5571281433105468
31,1000,1000,3.076923076923077,65,2,0.5175500710805258,0.4860780239105224,0.14945427799095223,0.7715194940567015
31,1000,1000,3.076923076923077,65,2,0.3400580883026123,0.3400580883026123,0.04097685199623161,0.3661355972290039
31,1000,1000,1.5,1000,15,0.36415017453869386,0.3482160568237304,0.06039756450434888,0.4709515571594238
31,1000,1000,1.5,1000,15,0.549299955368042,0.549299955368042,0.012300810618995489,0.5571281433105468
31,1000,1000,1.5,1000,15,0.5175500710805258,0.4860780239105224,0.14945427799095223,0.7715194940567015
31,1000,1000,1.5,1000,15,0.3400580883026123,0.3400580883026123,0.04097685199623161,0.3661355972290039
31,1000,1000,0.2,1000,2,0.36415017453869386,0.3482160568237304,0.06039756450434888,0.4709515571594238
31,1000,1000,0.2,1000,2,0.549299955368042,0.549299955368042,0.012300810618995489,0.5571281433105468
31,1000,1000,0.2,1000,2,0.5175500710805258,0.4860780239105224,0.14945427799095223,0.7715194940567015
31,1000,1000,0.2,1000,2,0.3400580883026123,0.3400580883026123,0.04097685199623161,0.3661355972290039
31,1000,200,0.1,1000,1,0.2092280387878418,0.2092280387878418,,0.2092280387878418
31,1000,200,0.0,1000,0,0.2092280387878418,0.2092280387878418,,0.2092280387878418
31,1000,200,0.0,1000,0,0.2092280387878418,0.2092280387878418,,0.2092280387878418
31,1000,200,0.0,1000,0,0.2092280387878418,0.2092280387878418,,0.2092280387878418
31,1000,500,0.1,1000,1,0.3065199851989746,0.3065199851989746,,0.3065199851989746
31,1000,500,0.1,1000,1,0.35660994052886963,0.35660994052886963,0.0718150267020766,0.40231274366378783
31,1000,500,0.1,1000,1,0.433513879776001,0.433513879776001,0.10975005634757998,0.5033583879470825
31,1000,500,0.1,1000,1,0.395313024520874,0.395313024520874,,0.395313024520874
31,1000,500,0.2,1000,2,0.3065199851989746,0.3065199851989746,,0.3065199851989746
31,1000,500,0.2,1000,2,0.35660994052886963,0.35660994052886963,0.0718150267020766,0.40231274366378783
31,1000,500,0.2,1000,2,0.433513879776001,0.433513879776001,0.10975005634757998,0.5033583879470825
31,1000,500,0.2,1000,2,0.395313024520874,0.395313024520874,,0.395313024520874
31,1000,500,0.2,1000,2,0.3065199851989746,0.3065199851989746,,0.3065199851989746
31,1000,500,0.2,1000,2,0.35660994052886963,0.35660994052886963,0.0718150267020766,0.40231274366378783
31,1000,500,0.2,1000,2,0.433513879776001,0.433513879776001,0.10975005634757998,0.5033583879470825
31,1000,500,0.2,1000,2,0.395313024520874,0.395313024520874,,0.395313024520874
31,1000,500,0.1,1000,1,0.3065199851989746,0.3065199851989746,,0.3065199851989746
31,1000,500,0.1,1000,1,0.35660994052886963,0.35660994052886963,0.0718150267020766,0.40231274366378783
31,1000,500,0.1,1000,1,0.433513879776001,0.433513879776001,0.10975005634757998,0.5033583879470825
31,1000,500,0.1,1000,1,0.395313024520874,0.395313024520874,,0.395313024520874
31,100,1000,1.0,100,1,0.8505289554595947,0.8505289554595947,,0.8505289554595947
31,100,1000,1.0,100,1,0.6226179599761963,0.6226179599761963,,0.6226179599761963
31,100,1000,1.0,100,1,0.42325382573263987,0.38530552387237543,0.10301058478746136,0.6217246532440183
31,100,1000,1.0,100,1,0.4682626724243164,0.4581711292266845,0.0813786309673974,0.5912780523300171
31,100,1000,1.0,100,1,0.8505289554595947,0.8505289554595947,,0.8505289554595947
31,100,1000,1.0,100,1,0.6226179599761963,0.6226179599761963,,0.6226179599761963
31,100,1000,1.0,100,1,0.42325382573263987,0.38530552387237543,0.10301058478746136,0.6217246532440183
31,100,1000,1.0,100,1,0.4682626724243164,0.4581711292266845,0.0813786309673974,0.5912780523300171
31,100,1000,98.0,100,98,0.8505289554595947,0.8505289554595947,,0.8505289554595947
31,100,1000,98.0,100,98,0.6226179599761963,0.6226179599761963,,0.6226179599761963
31,100,1000,98.0,100,98,0.42325382573263987,0.38530552387237543,0.10301058478746136,0.6217246532440183
31,100,1000,98.0,100,98,0.4682626724243164,0.4581711292266845,0.0813786309673974,0.5912780523300171
31,100,1000,15.0,100,15,0.8505289554595947,0.8505289554595947,,0.8505289554595947
31,100,1000,15.0,100,15,0.6226179599761963,0.6226179599761963,,0.6226179599761963
31,100,1000,15.0,100,15,0.42325382573263987,0.38530552387237543,0.10301058478746136,0.6217246532440183
31,100,1000,15.0,100,15,0.4682626724243164,0.4581711292266845,0.0813786309673974,0.5912780523300171
31,100,500,1.0,100,1,0.2345919609069824,0.2345919609069824,,0.2345919609069824
31,100,500,1.0,100,1,0.4961450099945068,0.4961450099945068,,0.4961450099945068
31,100,500,1.0,100,1,0.4240185022354126,0.4240185022354126,0.11116939361803284,0.49476627111434934
31,100,500,1.0,100,1,0.4013619422912597,0.4013619422912597,,0.4013619422912597
31,100,500,1.0,100,1,0.2345919609069824,0.2345919609069824,,0.2345919609069824
31,100,500,1.0,100,1,0.4961450099945068,0.4961450099945068,,0.4961450099945068
31,100,500,1.0,100,1,0.4240185022354126,0.4240185022354126,0.11116939361803284,0.49476627111434934
31,100,500,1.0,100,1,0.4013619422912597,0.4013619422912597,,0.4013619422912597
31,100,500,2.0,100,2,0.2345919609069824,0.2345919609069824,,0.2345919609069824
31,100,500,2.0,100,2,0.4961450099945068,0.4961450099945068,,0.4961450099945068
31,100,500,2.0,100,2,0.4240185022354126,0.4240185022354126,0.11116939361803284,0.49476627111434934
31,100,500,2.0,100,2,0.4013619422912597,0.4013619422912597,,0.4013619422912597
31,100,500,1.0,100,1,0.2345919609069824,0.2345919609069824,,0.2345919609069824
31,100,500,1.0,100,1,0.4961450099945068,0.4961450099945068,,0.4961450099945068
31,100,500,1.0,100,1,0.4240185022354126,0.4240185022354126,0.11116939361803284,0.49476627111434934
31,100,500,1.0,100,1,0.4013619422912597,0.4013619422912597,,0.4013619422912597
31,10,1000,10.0,10,1,0.6786098480224609,0.6786098480224609,,0.6786098480224609
31,10,1000,10.0,10,1,0.594559907913208,0.594559907913208,,0.594559907913208
31,10,1000,10.0,10,1,0.6107127401563857,0.5899200439453125,0.13358893707892341,0.8200412273406981
31,10,1000,10.0,10,1,0.5035017331441244,0.5104219913482666,0.10278824833331134,0.6328187942504883
31,10,1000,10.0,10,1,0.6786098480224609,0.6786098480224609,,0.6786098480224609
31,10,1000,10.0,10,1,0.594559907913208,0.594559907913208,,0.594559907913208
31,10,1000,10.0,10,1,0.6107127401563857,0.5899200439453125,0.13358893707892341,0.8200412273406981
31,10,1000,10.0,10,1,0.5035017331441244,0.5104219913482666,0.10278824833331134,0.6328187942504883
31,10,1000,90.0,10,9,0.6786098480224609,0.6786098480224609,,0.6786098480224609
31,10,1000,90.0,10,9,0.594559907913208,0.594559907913208,,0.594559907913208
31,10,1000,90.0,10,9,0.6107127401563857,0.5899200439453125,0.13358893707892341,0.8200412273406981
31,10,1000,90.0,10,9,0.5035017331441244,0.5104219913482666,0.10278824833331134,0.6328187942504883
31,10,1000,90.0,10,9,0.6786098480224609,0.6786098480224609,,0.6786098480224609
31,10,1000,90.0,10,9,0.594559907913208,0.594559907913208,,0.594559907913208
31,10,1000,90.0,10,9,0.6107127401563857,0.5899200439453125,0.13358893707892341,0.8200412273406981
31,10,1000,90.0,10,9,0.5035017331441244,0.5104219913482666,0.10278824833331134,0.6328187942504883
31,10,200,10.0,10,1,0.7787368297576904,0.7787368297576904,,0.7787368297576904
31,10,200,10.0,10,1,0.5002570152282715,0.5002570152282715,,0.5002570152282715
31,10,200,10.0,10,1,2.1637039184570312,2.1637039184570312,,2.1637039184570312
31,10,200,10.0,10,1,0.4953420162200928,0.4953420162200928,,0.4953420162200928
31,10,200,10.0,10,1,0.7787368297576904,0.7787368297576904,,0.7787368297576904
31,10,200,10.0,10,1,0.5002570152282715,0.5002570152282715,,0.5002570152282715
31,10,200,10.0,10,1,2.1637039184570312,2.1637039184570312,,2.1637039184570312
31,10,200,10.0,10,1,0.4953420162200928,0.4953420162200928,,0.4953420162200928
31,10,200,10.0,10,1,0.7787368297576904,0.7787368297576904,,0.7787368297576904
31,10,200,10.0,10,1,0.5002570152282715,0.5002570152282715,,0.5002570152282715
31,10,200,10.0,10,1,2.1637039184570312,2.1637039184570312,,2.1637039184570312
31,10,200,10.0,10,1,0.4953420162200928,0.4953420162200928,,0.4953420162200928
31,10,200,10.0,10,1,0.7787368297576904,0.7787368297576904,,0.7787368297576904
31,10,200,10.0,10,1,0.5002570152282715,0.5002570152282715,,0.5002570152282715
31,10,200,10.0,10,1,2.1637039184570312,2.1637039184570312,,2.1637039184570312
31,10,200,10.0,10,1,0.4953420162200928,0.4953420162200928,,0.4953420162200928
31,10,50,10.0,10,1,2.4458839893341064,2.4458839893341064,,2.4458839893341064
31,10,50,10.0,10,1,2.446260929107666,2.446260929107666,,2.446260929107666
31,10,50,10.0,10,1,3.2557308673858643,3.2557308673858643,,3.2557308673858643
31,10,50,10.0,10,1,1.781036138534546,1.781036138534546,,1.781036138534546
31,10,50,10.0,10,1,2.4458839893341064,2.4458839893341064,,2.4458839893341064
31,10,50,10.0,10,1,2.446260929107666,2.446260929107666,,2.446260929107666
31,10,50,10.0,10,1,3.2557308673858643,3.2557308673858643,,3.2557308673858643
31,10,50,10.0,10,1,1.781036138534546,1.781036138534546,,1.781036138534546
31,10,50,10.0,10,1,2.4458839893341064,2.4458839893341064,,2.4458839893341064
31,10,50,10.0,10,1,2.446260929107666,2.446260929107666,,2.446260929107666
31,10,50,10.0,10,1,3.2557308673858643,3.2557308673858643,,3.2557308673858643
31,10,50,10.0,10,1,1.781036138534546,1.781036138534546,,1.781036138534546
31,10,50,10.0,10,1,2.4458839893341064,2.4458839893341064,,2.4458839893341064
31,10,50,10.0,10,1,2.446260929107666,2.446260929107666,,2.446260929107666
31,10,50,10.0,10,1,3.2557308673858643,3.2557308673858643,,3.2557308673858643
31,10,50,10.0,10,1,1.781036138534546,1.781036138534546,,1.781036138534546
31,10,500,10.0,10,1,0.315399169921875,0.315399169921875,,0.315399169921875
31,10,500,10.0,10,1,0.4156210422515869,0.4156210422515869,,0.4156210422515869
31,10,500,10.0,10,1,0.3937520980834961,0.3937520980834961,,0.3937520980834961
31,10,500,10.0,10,1,0.406235933303833,0.406235933303833,,0.406235933303833
31,10,500,10.0,10,1,0.315399169921875,0.315399169921875,,0.315399169921875
31,10,500,10.0,10,1,0.4156210422515869,0.4156210422515869,,0.4156210422515869
31,10,500,10.0,10,1,0.3937520980834961,0.3937520980834961,,0.3937520980834961
31,10,500,10.0,10,1,0.406235933303833,0.406235933303833,,0.406235933303833
31,10,500,10.0,10,1,0.315399169921875,0.315399169921875,,0.315399169921875
31,10,500,10.0,10,1,0.4156210422515869,0.4156210422515869,,0.4156210422515869
31,10,500,10.0,10,1,0.3937520980834961,0.3937520980834961,,0.3937520980834961
31,10,500,10.0,10,1,0.406235933303833,0.406235933303833,,0.406235933303833
31,10,500,10.0,10,1,0.315399169921875,0.315399169921875,,0.315399169921875
31,10,500,10.0,10,1,0.4156210422515869,0.4156210422515869,,0.4156210422515869
31,10,500,10.0,10,1,0.3937520980834961,0.3937520980834961,,0.3937520980834961
31,10,500,10.0,10,1,0.406235933303833,0.406235933303833,,0.406235933303833
31,1,1000,100.0,1,1,1.52189302444458,1.52189302444458,,1.52189302444458
31,1,1000,100.0,1,1,1.4319169521331787,1.4319169521331787,,1.4319169521331787
31,1,1000,100.0,1,1,2.637058973312378,2.637058973312378,,2.637058973312378
31,1,1000,100.0,1,1,1.461872100830078,1.461872100830078,,1.461872100830078
31,1,1000,100.0,1,1,1.52189302444458,1.52189302444458,,1.52189302444458
31,1,1000,100.0,1,1,1.4319169521331787,1.4319169521331787,,1.4319169521331787
31,1,1000,100.0,1,1,2.637058973312378,2.637058973312378,,2.637058973312378
31,1,1000,100.0,1,1,1.461872100830078,1.461872100830078,,1.461872100830078
31,1,1000,100.0,1,1,1.52189302444458,1.52189302444458,,1.52189302444458
31,1,1000,100.0,1,1,1.4319169521331787,1.4319169521331787,,1.4319169521331787
31,1,1000,100.0,1,1,2.637058973312378,2.637058973312378,,2.637058973312378
31,1,1000,100.0,1,1,1.461872100830078,1.461872100830078,,1.461872100830078
31,1,1000,100.0,1,1,1.52189302444458,1.52189302444458,,1.52189302444458
31,1,1000,100.0,1,1,1.4319169521331787,1.4319169521331787,,1.4319169521331787
31,1,1000,100.0,1,1,2.637058973312378,2.637058973312378,,2.637058973312378
31,1,1000,100.0,1,1,1.461872100830078,1.461872100830078,,1.461872100830078
31,1,200,100.0,1,1,1.6812188625335691,1.6812188625335691,,1.6812188625335691
31,1,200,100.0,1,1,1.5932369232177734,1.5932369232177734,,1.5932369232177734
31,1,200,100.0,1,1,2.6270251274108887,2.6270251274108887,,2.6270251274108887
31,1,200,100.0,1,1,1.333284854888916,1.333284854888916,,1.333284854888916
31,1,200,100.0,1,1,1.6812188625335691,1.6812188625335691,,1.6812188625335691
31,1,200,100.0,1,1,1.5932369232177734,1.5932369232177734,,1.5932369232177734
31,1,200,100.0,1,1,2.6270251274108887,2.6270251274108887,,2.6270251274108887
